page,query,clicks,impressions,ctr,position
https://www.williamsburgmedspa.com/procedures/blomdahl-ear-piercing/for/sensitive-ears,ear piercing williamsburg va,0,3,0,41
https://www.williamsburgmedspa.com/procedures/blomdahl-ear-piercing/near/fords-colony-va,ear piercing williamsburg va,0,1,0,59
https://www.williamsburgmedspa.com/procedures/blomdahl-ear-piercing/near/james-city-county-va,ear piercing near me,0,1,0,1
https://www.williamsburgmedspa.com/procedures/blomdahl-ear-piercing/near/james-city-county-va,ear piercing williamsburg va,0,3,0,33.333333333333336
https://www.williamsburgmedspa.com/procedures/blomdahl-ear-piercing/near/williamsburg-va,ear piercing near me,0,1,0,12
https://www.williamsburgmedspa.com/procedures/blomdahl-ear-piercing/near/williamsburg-va,ear piercing williamsburg va,0,3,0,12.333333333333334
https://www.williamsburgmedspa.com/procedures/blomdahl-ear-piercing/near/williamsburg-va,piercing shop near me,0,1,0,12
https://www.williamsburgmedspa.com/procedures/blomdahl-ear-piercing/near/williamsburg-va,piercing williamsburg va,0,2,0,20.5
https://www.williamsburgmedspa.com/procedures/blomdahl-ear-piercing/near/williamsburg-va,where to get your ears pierced near me,0,1,0,11
https://www.williamsburgmedspa.com/procedures/filler,body contouring williamsburg va,0,4,0,67.25
https://www.williamsburgmedspa.com/procedures/filler,botox williamsburg,0,19,0,85.89473684210526
https://www.williamsburgmedspa.com/procedures/filler,botox williamsburg va,0,3,0,84.66666666666667
https://www.williamsburgmedspa.com/procedures/filler,contour restore williamsburg va,0,1,0,17
https://www.williamsburgmedspa.com/procedures/filler,dermal fillers burke va,0,1,0,79
https://www.williamsburgmedspa.com/procedures/filler,dermal fillers front royal,0,3,0,88.33333333333333
https://www.williamsburgmedspa.com/procedures/filler,dermal fillers great falls va,0,1,0,92
https://www.williamsburgmedspa.com/procedures/filler,dermal fillers in virginia,0,3,0,87
https://www.williamsburgmedspa.com/procedures/filler,dermal fillers tysons va,0,2,0,93.5
https://www.williamsburgmedspa.com/procedures/filler,dermal fillers virginia,0,7,0,89.14285714285714
https://www.williamsburgmedspa.com/procedures/filler,dermal fillers williamsburg,0,30,0,28.933333333333334
https://www.williamsburgmedspa.com/procedures/filler,dermal fillers williamsburg va,0,29,0,33.96551724137931
https://www.williamsburgmedspa.com/procedures/filler,dermal fillers williamsville,0,20,0,84.25
https://www.williamsburgmedspa.com/procedures/filler,facial dermal filler williamsburg va,0,1,0,23
https://www.williamsburgmedspa.com/procedures/filler,facial fillers tysons va,0,1,0,97
https://www.williamsburgmedspa.com/procedures/filler,fillers virginia,0,1,0,97
https://www.williamsburgmedspa.com/procedures/filler,frown lines reduction williamsburg va,0,1,0,50
https://www.williamsburgmedspa.com/procedures/filler,med spa williamsburg va,0,19,0,63.1578947368421
https://www.williamsburgmedspa.com/procedures/filler,medspa williamsburg va,0,1,0,95
https://www.williamsburgmedspa.com/procedures/filler,plump williamsburg,0,3,0,15.666666666666666
https://www.williamsburgmedspa.com/procedures/filler,restylane® injectable gel williamsburg va,0,2,0,32.5
https://www.williamsburgmedspa.com/procedures/filler,sculptra williamsburg va,0,7,0,69.28571428571429
https://www.williamsburgmedspa.com/procedures/filler,williamsburg botox,0,1,0,91
https://www.williamsburgmedspa.com/procedures/hyperhidrosis-treatment,excessive armpit sweating treatments washington dc,0,1,0,94
https://www.williamsburgmedspa.com/procedures/hyperhidrosis-treatment,excessive sweating treatment arlington,0,1,0,77
https://www.williamsburgmedspa.com/procedures/hyperhidrosis-treatment,excessive sweating treatment leesburg va,0,1,0,57
https://www.williamsburgmedspa.com/procedures/hyperhidrosis-treatment,excessive sweating treatment richmond va,0,1,0,27
https://www.williamsburgmedspa.com/procedures/hyperhidrosis-treatment,excessive sweating treatments washington dc,0,1,0,78
https://www.williamsburgmedspa.com/procedures/hyperhidrosis-treatment,hyperhidrosis reston va,0,4,0,77.25
https://www.williamsburgmedspa.com/procedures/hyperhidrosis-treatment,hyperhidrosis salem,0,8,0,58
https://www.williamsburgmedspa.com/procedures/hyperhidrosis-treatment,hyperhidrosis treatment arlington va,0,27,0,67.92592592592592
https://www.williamsburgmedspa.com/procedures/hyperhidrosis-treatment,hyperhidrosis treatment ashburn,0,21,0,77.52380952380952
https://www.williamsburgmedspa.com/procedures/hyperhidrosis-treatment,hyperhidrosis treatment dc,0,1,0,86
https://www.williamsburgmedspa.com/procedures/hyperhidrosis-treatment,hyperhidrosis treatment leesburg va,0,1,0,62
https://www.williamsburgmedspa.com/procedures/hyperhidrosis-treatment,hyperhidrosis treatment richmond va,0,1,0,37
https://www.williamsburgmedspa.com/procedures/hyperhidrosis-treatment,sweaty armpit treatment washington dc,0,1,0,76
https://www.williamsburgmedspa.com/procedures/joint-restoration,inflammation therapy williamsburg va,0,19,0,49.421052631578945
https://www.williamsburgmedspa.com/procedures/prp-breast-lift,breast augmentation williamsburg,0,2,0,40
https://www.williamsburgmedspa.com/procedures/prp-breast-lift,breast augmentation williamsburg va,0,20,0,39.3
https://www.williamsburgmedspa.com/procedures/prp-breast-lift,breast lift norfolk va,0,1,0,77
https://www.williamsburgmedspa.com/procedures/prp-breast-lift,breast lift williamsburg,0,39,0,12.487179487179487
https://www.williamsburgmedspa.com/procedures/prp-breast-lift,breast lift williamsburg va,0,38,0,16.684210526315788
https://www.williamsburgmedspa.com/procedures/prp-breast-lift,breast reduction williamsburg va,0,31,0,49.935483870967744
https://www.williamsburgmedspa.com/procedures/prp-breast-lift,mastopexy williamsburg va,0,2,0,13.5
https://www.williamsburgmedspa.com/procedures/prp-breast-lift,"prp breast lift chesapeake,va",0,2,0,22
https://www.williamsburgmedspa.com/procedures/prp-breast-lift,"prp breast lift harrisonburg,va",0,2,0,20.5
https://www.williamsburgmedspa.com/procedures/prp-breast-lift,prp breast lift near me,0,3,0,38
https://www.williamsburgmedspa.com/procedures/prp-breast-lift,reduction mammaplasty williamsburg va,0,2,0,32
https://www.williamsburgmedspa.com/procedures/prp-face-lift,anti-aging procedure williamsburg va,0,1,0,25
https://www.williamsburgmedspa.com/procedures/prp-face-lift,botox williamsburg va,0,4,0,59
https://www.williamsburgmedspa.com/procedures/prp-face-lift,facelift williamsburg va,0,1,0,20
https://www.williamsburgmedspa.com/procedures/prp-face-lift,forehead rejuvenation williamsburg va,0,1,0,31
https://www.williamsburgmedspa.com/procedures/prp-face-lift,frown lines reduction williamsburg va,0,2,0,43
https://www.williamsburgmedspa.com/procedures/prp-face-lift,non surgical face lift near me,0,1,0,4
https://www.williamsburgmedspa.com/procedures/prp-face-lift,rhytidectomy williamsburg va,0,3,0,27
https://www.williamsburgmedspa.com/procedures/prp-facial,anti-aging procedure williamsburg va,0,1,0,41
https://www.williamsburgmedspa.com/procedures/prp-facial,hydrafacial williamsburg va,0,1,0,62
https://www.williamsburgmedspa.com/procedures/prp-facial,prp charlottesville,0,5,0,67.2
https://www.williamsburgmedspa.com/procedures/prp-facial,prp facial arlington va,0,1,0,67
https://www.williamsburgmedspa.com/procedures/prp-facial,prp facial cedar rapids,0,1,0,55
https://www.williamsburgmedspa.com/procedures/prp-facial,prp facial culpeper,0,2,0,54
https://www.williamsburgmedspa.com/procedures/prp-facial,prp facial in ashbrook commons,0,9,0,68.44444444444444
https://www.williamsburgmedspa.com/procedures/prp-facial,prp facial in ballston,0,26,0,61.65384615384615
https://www.williamsburgmedspa.com/procedures/prp-facial,prp facial in brambleton,0,21,0,52.80952380952381
https://www.williamsburgmedspa.com/procedures/prp-facial,prp facial in broadlands,0,5,0,89
https://www.williamsburgmedspa.com/procedures/prp-facial,prp facial in burke,0,1,0,37
https://www.williamsburgmedspa.com/procedures/prp-facial,prp facial in chantilly,0,19,0,67.26315789473684
https://www.williamsburgmedspa.com/procedures/prp-facial,prp facial in loudoun county,0,13,0,81.38461538461539
https://www.williamsburgmedspa.com/procedures/prp-facial,prp facial in one loudoun,0,17,0,78.47058823529412
https://www.williamsburgmedspa.com/procedures/prp-facial,prp facial in south riding,0,5,0,76
https://www.williamsburgmedspa.com/procedures/prp-facial,prp facial in virginia,0,28,0,61.107142857142854
https://www.williamsburgmedspa.com/procedures/prp-facial,prp facial in willowsford,0,3,0,40.666666666666664
https://www.williamsburgmedspa.com/procedures/prp-facial,prp facial loudoun,0,3,0,64
https://www.williamsburgmedspa.com/procedures/prp-facial,prp facial warrenton,0,3,0,75.66666666666667
https://www.williamsburgmedspa.com/procedures/prp-hair-restoration,female hair transplant williamsburg,0,24,0,24.583333333333332
https://www.williamsburgmedspa.com/procedures/prp-hair-restoration,hairline transplant williamsburg,0,31,0,16.838709677419352
https://www.williamsburgmedspa.com/procedures/prp-hair-restoration,male hair transplant williamsburg,0,26,0,20.192307692307693
https://www.williamsburgmedspa.com/procedures/prp-hair-restoration,prp hair restoration fredericksburg,0,7,0,74.85714285714286
https://www.williamsburgmedspa.com/procedures/prp-hair-restoration,prp hair restoration suffolk,0,1,0,68
https://www.williamsburgmedspa.com/procedures/prp-hair-restoration,prp hair treatments in dunn loring,0,8,0,85.625
https://www.williamsburgmedspa.com/procedures/prp-hair-restoration,prp hair treatments in reston,0,1,0,99
https://www.williamsburgmedspa.com/procedures/prp-hair-restoration,prp hair treatments in virginia,0,10,0,71.1
https://www.williamsburgmedspa.com/procedures/prp-hair-restoration,prp hair treatments in willowsford,0,26,0,78.61538461538461
https://www.williamsburgmedspa.com/procedures/xeomin,frown lines reduction williamsburg va,0,2,0,20
https://www.williamsburgmedspa.com/procedures/xeomin,xeomin ashburn,0,2,0,77.5
https://www.williamsburgmedspa.com/procedures/xeomin,xeomin charlottesville,0,2,0,68.5
https://www.williamsburgmedspa.com/procedures/xeomin,"xeomin injectables in grimes, ia",0,18,0,71.55555555555556
https://www.williamsburgmedspa.com/procedures/xeomin,xeomin near fairfax va,0,7,0,83
https://www.williamsburgmedspa.com/procedures/xeomin,xeomin northern virginia,0,15,0,85
https://www.williamsburgmedspa.com/procedures/xeomin,xeomin richmond,0,7,0,81.42857142857143
https://www.williamsburgmedspa.com/procedures/xeomin,xeomin tysons corner,0,7,0,67.71428571428571
https://www.williamsburgmedspa.com/products,med spa williamsburg,0,8,0,7.125
https://www.williamsburgmedspa.com/products,med spa williamsburg va,0,17,0,3.823529411764706
https://www.williamsburgmedspa.com/products,medical spa williamsburg,0,22,0,8.954545454545453
https://www.williamsburgmedspa.com/products,medspa williamsburg va,0,1,0,4
https://www.williamsburgmedspa.com/products/co2-lift,co2 carboxy lift in fleming island,0,2,0,50.5
https://www.williamsburgmedspa.com/products/co2-lift,med spa williamsburg va,0,1,0,91
https://www.williamsburgmedspa.com/products/co2-v-lift-for-women,c02liftv,0,3,0,44.333333333333336
https://www.williamsburgmedspa.com/products/co2-v-lift-for-women,c02liftv otsego,0,1,0,11
https://www.williamsburgmedspa.com/products/co2-v-lift-for-women,co2 lift and the co2 v lift williamsville ny,0,1,0,43
https://www.williamsburgmedspa.com/products/co2-v-lift-for-women,co2lift v,0,3,0,89.33333333333333
https://www.williamsburgmedspa.com/products/co2-v-lift-for-women,otsego c02liftv,0,2,0,12.5
https://www.williamsburgmedspa.com/products/definage-clinical-power-trio-pro,definage,0,2,0,18
